Annee,Mois,RH2M,TMP_MIN,TMP_MAX,WS2M,WS10M,WD10M,WD2M,UVA,UVB,CLOUD_AMT,SOIL_M,SOIL_W,SOIL_RW,PRECT_TOTAL,SURFACE_P,SH2M
2010,1,58.067647058823525,-10.09,25.55,2.966470588235294,4.247058823529412,311.4082352941176,311.49176470588236,8.59764705882353,0.14882352941176472,36.21764705882353,0.5276470588235295,0.5229411764705882,0.5341176470588236,40.32470588235294,83.6405882352941,3.928235294117647
2010,2,67.92529411764706,-5.69,26.46,3.7047058823529415,5.248235294117647,274.14235294117645,273.55176470588236,9.83705882352941,0.1935294117647059,54.17058823529412,0.591764705882353,0.6147058823529411,0.6047058823529411,83.44294117647058,83.28470588235295,5.43235294117647
2010,3,55.660000000000004,-2.11,29.61,3.3041176470588236,4.689411764705882,289.4152941176471,288.81176470588235,13.68764705882353,0.3141176470588235,42.922941176470594,0.6029411764705882,0.6164705882352941,0.621764705882353,29.156470588235294,83.69705882352942,4.89
2010,4,49.796470588235294,0.37,32.36,2.6741176470588237,3.7823529411764705,256.6294117647059,250.1058823529412,16.078823529411768,0.3852941176470588,47.584705882352935,0.5188235294117647,0.4852941176470588,0.5270588235294118,1.2405882352941175,83.46411764705881,5.765882352941176
2010,5,41.63,1.15,34.27,3.5894117647058823,4.9282352941176475,316.55,313.68764705882353,18.39588235294118,0.4535294117647059,32.67235294117647,0.46294117647058824,0.3688235294117647,0.4664705882352941,0.31,83.56411764705882,4.973529411764706
2010,6,36.69764705882353,4.94,39.9,3.3476470588235294,4.491764705882353,337.8241176470588,335.0417647058824,20.70235294117647,0.5282352941176471,14.901176470588236,0.4294117647058823,0.1923529411764706,0.42705882352941177,0.0,83.62058823529412,5.753529411764706
2010,7,25.254117647058823,12.23,41.69,2.905294117647059,3.9488235294117646,185.8376470588235,189.0370588235294,17.658235294117645,0.4688235294117647,43.25705882352941,0.4264705882352941,0.1758823529411765,0.4223529411764706,1.5505882352941176,83.97294117647058,6.15764705882353
2010,8,29.615882352941174,7.79,41.26,2.570588235294118,3.495294117647059,199.1623529411765,202.05176470588236,16.43647058823529,0.43529411764705883,41.83176470588235,0.43117647058823527,0.25588235294117645,0.43,15.510000000000002,84.02,6.671764705882353
2010,9,40.52647058823529,7.44,38.48,2.6029411764705883,3.5352941176470587,241.62352941176474,239.25941176470587,13.856470588235295,0.35352941176470587,48.54764705882353,0.43117647058823527,0.25411764705882356,0.4294117647058823,7.7558823529411764,83.90529411764706,7.432352941176471
2010,10,53.04117647058824,2.05,33.04,2.6017647058823528,3.5811764705882356,297.1058823529412,294.6976470588235,12.044117647058824,0.27176470588235296,33.4735294117647,0.44176470588235295,0.3458823529411765,0.4411764705882353,17.369999999999997,83.6635294117647,6.185882352941176
2010,11,51.82764705882352,-0.14,25.55,2.6094117647058823,3.695294117647059,291.2664705882353,289.74764705882353,9.617058823529412,0.18176470588235294,25.76764705882353,0.43823529411764706,0.3317647058823529,0.4364705882352941,25.746470588235294,83.54470588235294,4.643529411764706
2010,12,59.057647058823534,-3.07,23.0,2.9323529411764704,4.262941176470588,230.86823529411765,232.17823529411763,7.709411764705883,0.1335294117647059,43.1064705882353,0.4735294117647059,0.4476470588235294,0.4747058823529412,16.74823529411765,83.53058823529412,4.434705882352941
2011,1,52.42176470588235,-4.86,20.87,2.084705882352941,3.0564705882352943,255.52882352941174,256.37470588235294,8.891176470588235,0.1535294117647059,28.951176470588237,0.4729411764705882,0.42176470588235293,0.4747058823529412,19.234117647058824,83.68470588235293,3.5158823529411762
2011,2,47.089999999999996,-6.99,26.77,2.4382352941176473,3.504705882352941,322.58411764705886,321.6758823529412,11.844117647058823,0.2235294117647059,20.68235294117647,0.48294117647058826,0.4335294117647059,0.4876470588235295,5.894117647058824,83.90294117647058,3.087058823529412
2011,3,52.99588235294118,-6.56,27.59,2.614117647058823,3.7270588235294118,227.14176470588234,226.37529411764706,13.75,0.29411764705882354,33.26529411764706,0.5164705882352941,0.49117647058823527,0.5235294117647059,71.03470588235294,83.44764705882353,3.9458823529411764
2011,4,51.00705882352941,-1.19,30.3,2.916470588235294,4.088235294117647,238.47411764705882,238.87,16.057647058823527,0.3905882352941176,36.45470588235294,0.5152941176470588,0.4994117647058824,0.5217647058823529,41.25764705882353,83.44647058823529,5.442941176470589
2011,5,55.92058823529412,-0.85,32.62,2.7335294117647058,3.822352941176471,210.1058823529412,211.93058823529412,15.49235294117647,0.4088235294117647,56.99588235294118,0.53,0.5223529411764706,0.541764705882353,60.177058823529414,83.71705882352941,7.1917647058823535
2011,6,41.216470588235296,5.12,38.48,2.557058823529412,3.5229411764705882,82.10117647058824,163.2605882352941,18.67823529411765,0.5041176470588236,37.45411764705882,0.4782352941176471,0.41470588235294115,0.48176470588235293,2.7905882352941176,83.90705882352941,7.235294117647059
2011,7,24.937058823529412,10.23,41.65,2.796470588235294,3.8247058823529407,309.20647058823533,294.54470588235296,18.751176470588234,0.5170588235294118,27.15352941176471,0.42764705882352944,0.17529411764705882,0.42294117647058826,0.0,83.82882352941178,5.398823529411764
2011,8,26.279411764705884,14.27,40.81,2.744705882352941,3.7358823529411764,176.14176470588234,179.5529411764706,15.61470588235294,0.4223529411764706,51.26823529411765,0.42705882352941177,0.18411764705882352,0.4235294117647059,5.891176470588235,83.97176470588235,6.158823529411765
2011,9,28.335882352941177,7.29,38.4,2.7058823529411766,3.7211764705882358,272.2288235294118,265.88176470588235,15.707647058823527,0.39999999999999997,21.08529411764706,0.42705882352941177,0.17823529411764708,0.4223529411764706,0.0,83.94882352941175,4.913529411764706
2011,10,44.66470588235294,0.2,33.82,1.9235294117647062,2.6911764705882355,254.9123529411765,252.21470588235292,11.69,0.2635294117647059,40.13117647058824,0.4358823529411765,0.25176470588235295,0.4329411764705883,20.78411764705882,83.95176470588235,5.413529411764706
2011,11,60.9470588235294,-3.2,26.47,2.7529411764705882,3.8758823529411766,280.86058823529413,279.39235294117645,8.850588235294119,0.1635294117647059,41.161764705882355,0.48176470588235293,0.4641176470588235,0.48588235294117643,48.70176470588235,83.70117647058824,4.75764705882353
2011,12,49.798235294117646,-4.55,24.9,1.6241176470588234,2.434705882352941,141.3070588235294,160.36941176470586,8.452941176470588,0.1335294117647059,16.86235294117647,0.49411764705882355,0.45941176470588235,0.4970588235294117,0.31,84.30411764705883,3.5194117647058825
2012,1,47.006470588235295,-5.97,23.2,1.9241176470588235,2.837058823529412,246.76176470588234,249.72529411764705,9.00235294117647,0.14705882352941177,25.861176470588234,0.4758823529411765,0.4082352941176471,0.47705882352941176,14.58,84.10470588235295,2.81
2012,2,46.70823529411764,-8.33,19.79,2.268823529411765,3.2923529411764707,306.23058823529414,303.12882352941176,11.52,0.2088235294117647,20.180588235294117,0.47941176470588237,0.41058823529411764,0.48058823529411765,2.17,83.7864705882353,2.550588235294118
2012,3,42.99411764705882,-2.56,26.62,2.355294117647059,3.3847058823529412,238.0129411764706,235.57,13.834117647058823,0.29352941176470587,33.551764705882356,0.4617647058823529,0.3858823529411765,0.46352941176470586,33.190588235294115,83.96117647058823,3.837647058823529
2012,4,51.72882352941176,-3.85,30.1,3.5305882352941174,4.851176470588236,320.92176470588237,319.6552941176471,16.62529411764706,0.40058823529411763,36.66235294117647,0.4982352941176471,0.47764705882352937,0.5058823529411764,35.982352941176465,83.32941176470588,4.388823529411765
2012,5,35.39176470588235,-0.1,36.48,2.9111764705882353,4.011176470588235,305.28058823529415,295.41764705882355,18.72705882352941,0.49058823529411766,38.819411764705876,0.4535294117647059,0.32941176470588235,0.4535294117647059,0.0,83.78294117647059,4.947058823529411
2012,6,28.16470588235294,10.56,39.7,2.761764705882353,3.771764705882353,82.21352941176471,89.1835294117647,19.084117647058825,0.5017647058823529,30.877647058823527,0.43058823529411766,0.16823529411764704,0.42294117647058826,0.31,83.88,5.557647058823529
2012,7,21.46294117647059,9.15,41.11,2.7411764705882353,3.706470588235294,196.14294117647057,200.72764705882352,17.992941176470588,0.4835294117647058,37.98235294117647,0.4264705882352941,0.12705882352941178,0.4211764705882353,0.0,84.01176470588236,4.9805882352941175
2012,8,23.485882352941175,12.58,40.71,2.57,3.5176470588235293,152.3905882352941,165.8670588235294,15.93470588235294,0.42705882352941177,48.73,0.4264705882352941,0.14294117647058824,0.4211764705882353,1.8599999999999999,84.19941176470587,5.544705882352941
2012,9,34.279411764705884,4.11,38.67,2.802941176470588,3.80764705882353,273.4923529411765,268.25470588235294,15.510000000000002,0.3870588235294118,22.16705882352941,0.4364705882352941,0.2123529411764706,0.43117647058823527,28.848823529411764,83.87647058823529,5.318235294117647
2012,10,54.618235294117646,0.13,31.18,2.7323529411764707,3.8323529411764707,253.61529411764707,254.03470588235294,11.50294117647059,0.2635294117647059,44.148823529411764,0.4505882352941177,0.4135294117647059,0.4511764705882353,40.948235294117644,83.70588235294117,6.452941176470588
2012,11,63.728823529411756,-5.29,29.22,3.0776470588235294,4.329411764705882,282.0241176470588,304.32588235294116,9.058235294117647,0.1758823529411765,38.66882352941177,0.5076470588235295,0.5023529411764707,0.5147058823529411,36.603529411764704,83.61176470588236,5.618235294117647
2012,12,48.6364705882353,-7.24,22.19,1.6494117647058824,2.4647058823529413,292.27941176470586,306.6370588235294,8.448823529411765,0.13705882352941176,17.44529411764706,0.5194117647058824,0.49235294117647055,0.5288235294117647,6.513529411764706,84.09647058823529,3.3523529411764708
2013,1,48.234117647058824,-5.07,23.08,2.4899999999999998,3.6023529411764708,308.34823529411767,306.305294117647,9.451176470588237,0.15823529411764706,15.623529411764707,0.49411764705882355,0.44058823529411767,0.5023529411764707,6.201764705882352,84.12588235294118,3.1194117647058826
2013,2,46.65352941176471,-4.42,25.87,2.742941176470588,3.9411764705882355,310.59117647058827,330.71294117647057,11.848235294117648,0.24352941176470586,20.861176470588234,0.48,0.40294117647058825,0.4870588235294117,7.754705882352942,83.69117647058823,3.1676470588235297
2013,3,58.42529411764706,-4.0,30.57,3.765294117647059,5.272941176470589,298.9052941176471,298.1441176470588,13.874117647058823,0.34352941176470586,41.82176470588235,0.5188235294117647,0.49764705882352944,0.5270588235294118,50.87294117647059,83.30176470588236,4.9676470588235295
2013,4,45.339999999999996,-5.22,31.98,3.1988235294117646,4.446470588235294,320.4970588235294,318.01529411764704,17.57764705882353,0.43235294117647055,26.238235294117647,0.4982352941176471,0.4341176470588235,0.5017647058823529,17.681176470588234,83.51941176470588,4.758823529411765
2013,5,41.862941176470585,-0.35,36.86,3.5823529411764703,4.882941176470588,330.6864705882353,328.96294117647057,19.262352941176474,0.5005882352941177,24.91235294117647,0.4529411764705882,0.31941176470588234,0.45294117647058824,0.6205882352941177,83.58411764705883,4.642941176470589
2013,6,27.218823529411765,4.33,39.3,2.9641176470588237,4.045294117647059,330.14,326.33235294117645,20.33529411764706,0.5335294117647059,18.57764705882353,0.4288235294117647,0.17,0.42411764705882354,0.0,83.79058823529412,4.5723529411764705
2013,7,23.54,12.49,41.11,2.9511764705882353,4.014705882352941,271.9894117647059,263.12529411764706,19.05235294117647,0.5123529411764707,24.89588235294118,0.42705882352941177,0.17941176470588235,0.42176470588235293,2.48,84.00235294117647,5.211176470588235
2013,8,25.804117647058824,10.62,41.06,2.371176470588235,3.190588235294118,162.11764705882354,164.88,17.147058823529413,0.4535294117647059,36.12235294117647,0.4264705882352941,0.1411764705882353,0.4211764705882353,1.8599999999999999,83.97470588235294,5.6776470588235295
2013,9,45.92411764705883,7.11,36.1,2.597058823529412,3.531764705882353,223.21411764705883,222.8670588235294,14.231176470588236,0.35352941176470587,39.625882352941176,0.4435294117647059,0.3341176470588235,0.4429411764705882,28.228235294117646,83.93294117647058,6.827058823529412
2013,10,36.313529411764705,3.63,33.48,2.436470588235294,3.4511764705882353,232.93058823529412,227.7670588235294,12.374705882352941,0.2788235294117647,29.528823529411767,0.42705882352941177,0.23529411764705882,0.42705882352941177,3.722352941176471,83.91882352941177,4.9282352941176475
2013,11,48.21647058823529,-5.1,27.82,2.36,3.364705882352941,322.1929411764706,320.26529411764704,9.959411764705882,0.18705882352941178,21.349999999999998,0.4341176470588235,0.2723529411764706,0.4329411764705883,8.994117647058824,83.76823529411764,4.221764705882353
2013,12,58.90823529411765,-6.42,21.99,2.1111764705882354,3.0823529411764703,149.49764705882353,165.99588235294118,7.981764705882353,0.1252941176470588,33.15470588235294,0.44705882352941173,0.38588235294117645,0.44823529411764707,8.064117647058824,84.09470588235294,3.7729411764705882
2014,1,55.85941176470588,-4.42,24.37,2.7941176470588234,3.985882352941177,314.21941176470585,313.79470588235296,8.515882352941176,0.1388235294117647,29.52176470588235,0.46529411764705886,0.4423529411764706,0.47411764705882353,48.391176470588235,83.71176470588236,3.64
2014,2,49.93117647058824,-4.64,23.39,2.605294117647059,3.7852941176470587,314.1541176470588,312.2811764705882,11.648235294117645,0.22,17.89294117647059,0.5005882352941177,0.46588235294117647,0.5047058823529412,5.894117647058824,83.78941176470589,3.4499999999999997
2014,3,47.59882352941176,-4.62,27.55,2.614705882352941,3.7123529411764706,307.3458823529412,323.9970588235294,14.184705882352942,0.3,30.88588235294118,0.48058823529411765,0.4252941176470588,0.48352941176470593,21.404117647058825,83.64647058823529,3.823529411764706
2014,4,39.010000000000005,-2.45,33.54,2.6388235294117646,3.6988235294117646,278.6923529411765,274.15470588235297,17.45823529411765,0.4335294117647059,34.17058823529412,0.4711764705882353,0.39176470588235296,0.4747058823529412,15.510588235294119,83.66470588235293,4.377058823529412
2014,5,37.088235294117645,3.48,36.87,2.8105882352941176,3.8600000000000003,323.7576470588235,315.9923529411765,18.101764705882353,0.4617647058823529,34.39764705882353,0.43941176470588234,0.2735294117647059,0.4388235294117647,0.0,83.64941176470587,5.281176470588235
2014,6,31.551176470588235,4.35,40.73,3.344705882352941,4.521764705882354,323.67294117647054,319.3982352941177,20.055882352941175,0.5305882352941176,21.35176470588235,0.42705882352941177,0.14941176470588236,0.42176470588235293,0.0,83.80411764705883,4.945882352941176
2014,7,22.878823529411765,8.08,41.19,3.167058823529412,4.288235294117647,278.53705882352943,272.24470588235295,19.39764705882353,0.5188235294117647,20.259999999999998,0.4258823529411765,0.10470588235294118,0.4211764705882353,0.0,83.91647058823528,4.81764705882353
2014,8,27.782941176470587,9.16,40.8,2.642352941176471,3.5964705882352943,205.94058823529411,207.63411764705884,17.06705882352941,0.46235294117647063,28.654705882352943,0.42705882352941177,0.18764705882352942,0.4264705882352941,12.409411764705883,83.97058823529412,6.4276470588235295
2014,9,41.17764705882353,7.48,37.47,3.103529411764706,4.255294117647059,251.47176470588238,249.01941176470586,13.898235294117647,0.35764705882352943,41.794117647058826,0.4505882352941177,0.2994117647058823,0.45235294117647057,50.56058823529412,83.92176470588234,6.535294117647059
2014,10,45.16411764705882,2.43,31.05,2.3129411764705883,3.298235294117647,188.2058823529412,191.24470588235295,11.890588235294118,0.26823529411764707,35.8735294117647,0.4588235294117647,0.4194117647058824,0.45941176470588235,4.6499999999999995,83.96176470588235,5.821176470588235
2014,11,69.4435294117647,-3.12,25.76,3.173529411764706,4.435294117647059,276.28647058823526,273.21529411764703,8.328235294117647,0.1535294117647059,47.26,0.5052941176470588,0.5094117647058823,0.5135294117647059,192.01411764705884,83.38235294117646,5.807058823529411
2014,12,70.13235294117646,-4.09,19.62,2.1258823529411766,3.144117647058824,320.84823529411767,322.36117647058825,8.296470588235294,0.13058823529411767,21.08058823529412,0.6805882352941177,0.7194117647058824,0.7058823529411765,21.093529411764706,84.1064705882353,4.498823529411765
2015,1,62.59117647058823,-5.88,22.83,2.627058823529412,3.84235294117647,141.33294117647057,158.88588235294117,8.600588235294119,0.1388235294117647,27.56764705882353,0.6464705882352941,0.6764705882352942,0.67,15.821176470588235,84.17647058823529,3.708235294117647
2015,2,62.84117647058823,-5.93,23.54,3.051764705882353,4.390588235294118,306.8629411764706,305.65705882352944,11.287647058823529,0.20529411764705885,25.35529411764706,0.6105882352941177,0.6288235294117647,0.6323529411764706,7.444117647058824,83.60000000000001,3.885294117647059
2015,3,54.93764705882353,-4.42,28.45,2.5058823529411764,3.55764705882353,332.13176470588235,330.36764705882354,14.658823529411764,0.30176470588235293,26.57764705882353,0.5629411764705883,0.5705882352941176,0.5776470588235294,29.47,83.76176470588236,4.4405882352941175
2015,4,43.83,1.24,34.07,2.726470588235294,3.8882352941176466,232.5935294117647,232.11823529411765,16.46117647058824,0.3888235294117647,30.881176470588237,0.5182352941176471,0.4829411764705882,0.5223529411764707,0.0,83.7235294117647,5.04
2015,5,34.56588235294117,4.31,36.94,2.927647058823529,4.0858823529411765,305.41588235294114,298.4105882352941,18.761176470588236,0.4758823529411765,22.92529411764706,0.44764705882352945,0.3135294117647059,0.44764705882352945,0.31,83.81705882352942,4.9799999999999995
2015,6,31.702352941176475,4.65,40.85,3.348235294117647,4.549411764705883,311.06,307.3294117647059,20.00588235294118,0.5252941176470588,22.278823529411767,0.42705882352941177,0.17411764705882352,0.4223529411764706,0.0,83.85117647058824,5.0594117647058825
2015,7,28.21117647058824,12.83,41.6,2.442941176470588,3.3176470588235296,159.52705882352942,182.79882352941175,17.568823529411766,0.47705882352941176,44.184705882352944,0.43529411764705883,0.2423529411764706,0.4335294117647059,20.783529411764704,84.08941176470589,6.4011764705882355
2015,8,33.006470588235295,10.49,40.24,2.828823529411765,3.7982352941176467,211.5841176470588,211.84941176470588,15.633529411764705,0.41705882352941176,44.086470588235294,0.42764705882352944,0.22588235294117648,0.4258823529411765,10.238235294117647,83.98470588235294,7.087647058823529
2015,9,40.40588235294118,7.76,35.96,2.3611764705882354,3.2041176470588235,278.2435294117647,262.6735294117647,14.618823529411763,0.36705882352941177,34.748823529411766,0.4358823529411765,0.1988235294117647,0.43058823529411766,47.14941176470588,83.85705882352941,6.45
2015,10,58.576470588235296,4.15,31.45,2.2347058823529413,3.1152941176470588,246.5135294117647,244.78529411764708,12.18470588235294,0.27705882352941175,39.67823529411765,0.4764705882352941,0.45294117647058824,0.48058823529411765,14.269411764705882,83.80117647058823,7.176470588235294
2015,11,47.64411764705883,-4.86,25.98,1.7388235294117647,2.5341176470588236,20.964117647058824,35.43764705882353,9.93235294117647,0.18705882352941178,15.339411764705881,0.45529411764705885,0.4188235294117647,0.45588235294117646,0.62,84.1935294117647,4.162352941176471
2015,12,47.03411764705883,-3.31,22.93,1.447058823529412,2.1676470588235297,130.1005882352941,132.01,8.028823529411765,0.13529411764705884,33.70647058823529,0.43529411764705883,0.32,0.43470588235294116,0.0,84.58411764705883,3.4976470588235293
2016,1,44.47176470588235,-3.14,24.96,1.8794117647058823,2.7894117647058825,285.9535294117647,283.1864705882353,9.208235294117648,0.16176470588235295,20.921176470588232,0.4341176470588235,0.2988235294117647,0.43,5.272941176470589,84.25529411764705,3.4158823529411766
2016,2,46.61941176470588,-7.26,28.15,3.0758823529411763,4.37764705882353,310.4111764705882,330.48764705882354,11.384117647058824,0.21882352941176472,26.16941176470588,0.4358823529411765,0.30235294117647055,0.43823529411764706,17.68235294117647,83.97529411764705,3.161764705882353
2016,3,42.53058823529412,-5.58,28.51,2.992352941176471,4.197647058823529,329.30117647058825,327.4688235294118,15.046470588235294,0.3223529411764706,20.443529411764704,0.4464705882352941,0.3723529411764706,0.44529411764705884,19.23235294117647,83.57705882352941,3.1347058823529412
2016,4,39.968823529411765,-2.39,35.14,3.14,4.343529411764706,321.6341176470588,318.7852941176471,18.194117647058825,0.45,27.764117647058825,0.43764705882352944,0.28764705882352937,0.4370588235294117,0.0,83.36058823529413,4.124705882352941
2016,5,42.36882352941176,-0.35,35.02,3.411764705882353,4.685882352941176,247.26117647058823,247.17529411764704,18.15705882352941,0.4623529411764706,34.04294117647059,0.43941176470588234,0.3341176470588236,0.4388235294117647,21.401764705882353,83.61352941176472,5.261176470588235
2016,6,27.983529411764707,6.36,38.87,2.9241176470588237,3.9847058823529418,179.63235294117646,179.96588235294118,20.67470588235294,0.5635294117647058,14.027058823529412,0.4264705882352941,0.1388235294117647,0.4211764705882353,0.0,83.80764705882353,5.0582352941176465
2016,7,25.595882352941175,11.19,41.68,2.6088235294117648,3.53,195.48529411764707,198.18764705882353,18.408823529411762,0.5135294117647059,34.551764705882356,0.4264705882352941,0.15411764705882353,0.4235294117647059,5.893529411764706,84.04352941176471,6.107647058823529
2016,8,28.96294117647059,13.57,40.8,2.46,3.3394117647058823,158.01764705882354,172.11588235294118,16.53,0.4535294117647059,41.52588235294118,0.43000000000000005,0.22058823529411764,0.4294117647058823,10.235294117647058,84.14117647058823,6.778823529411764
2016,9,35.64058823529412,6.9,37.98,2.471764705882353,3.361764705882353,244.94470588235296,235.85882352941175,13.920000000000002,0.35823529411764704,41.125882352941176,0.43058823529411766,0.22705882352941179,0.42705882352941177,7.754705882352942,84.00882352941177,6.239411764705882
2016,10,50.41882352941177,4.07,30.69,2.4311764705882353,3.417058823529412,204.59529411764706,206.54529411764705,11.300588235294116,0.2652941176470588,43.83588235294117,0.4376470588235294,0.37058823529411766,0.4370588235294117,16.13058823529412,83.85764705882353,6.464117647058823
2016,11,59.544117647058826,-4.13,24.22,2.2923529411764707,3.2823529411764705,273.7341176470588,271.09529411764703,8.925294117647057,0.1635294117647059,38.28,0.45941176470588235,0.44823529411764707,0.4617647058823529,45.90882352941176,83.68823529411765,4.7570588235294125
2016,12,68.3970588235294,-6.38,20.54,1.9676470588235295,2.8929411764705883,74.86823529411765,64.95117647058824,7.985882352941176,0.1335294117647059,28.60705882352941,0.5235294117647059,0.5176470588235295,0.5370588235294117,39.0835294117647,84.09705882352942,4.310588235294118
2017,1,54.45647058823529,-7.24,21.15,2.235294117647059,3.2823529411764705,304.16588235294114,305.6629411764706,9.094117647058823,0.15176470588235294,22.753529411764706,0.5205882352941176,0.5035294117647059,0.5294117647058824,3.7229411764705884,83.87882352941176,3.1082352941176468
2017,2,57.81235294117647,-3.88,23.67,2.2717647058823527,3.3129411764705883,255.31705882352944,245.06999999999996,11.028235294117646,0.20352941176470588,28.540588235294116,0.5305882352941176,0.5252941176470588,0.5429411764705883,46.52882352941177,83.70411764705882,4.065294117647059
2017,3,48.32470588235294,-5.75,26.8,2.508235294117647,3.565294117647059,316.8529411764706,312.3805882352941,14.915882352941177,0.33176470588235296,21.811176470588236,0.5217647058823529,0.5011764705882352,0.53,11.168235294117649,83.78235294117647,4.075294117647059
2017,4,41.97764705882353,3.3,32.86,2.2764705882352945,3.2282352941176473,252.01,246.57705882352943,16.49705882352941,0.41352941176470587,34.43294117647059,0.4694117647058823,0.4082352941176471,0.4717647058823529,2.48,83.66058823529411,5.171764705882353
2017,5,34.93176470588236,4.52,37.23,2.9417647058823526,4.077058823529412,259.64882352941174,252.41764705882355,18.57,0.4870588235294117,34.72882352941176,0.43470588235294116,0.25823529411764706,0.4335294117647059,0.31,83.67882352941176,5.42
2017,6,27.99529411764706,8.57,40.46,2.592941176470588,3.541176470588235,183.69117647058823,191.16823529411766,18.35470588235294,0.5041176470588236,36.99235294117647,0.4264705882352941,0.18941176470588236,0.42176470588235293,4.029999999999999,83.92470588235294,5.960000000000001
2017,7,18.688235294117646,12.58,42.19,2.8635294117647057,3.922941176470588,180.5705882352941,184.36235294117645,18.94058823529412,0.5252941176470588,25.038823529411765,0.4264705882352941,0.11823529411764708,0.4211764705882353,0.0,83.97411764705882,4.458235294117647
2017,8,26.94470588235294,9.69,41.77,2.501764705882353,3.3747058823529414,167.75823529411764,186.2958823529412,16.11470588235294,0.43764705882352944,39.178823529411765,0.4264705882352941,0.14294117647058824,0.4211764705882353,0.31,84.01294117647059,6.158823529411765
2017,9,26.40235294117647,8.12,39.4,2.594705882352941,3.5535294117647056,287.8735294117647,274.79764705882354,15.153529411764707,0.3870588235294118,26.506470588235295,0.4264705882352941,0.16058823529411764,0.42176470588235293,4.34,84.02882352941177,4.824705882352941
2017,10,38.76647058823529,3.98,31.53,1.7576470588235293,2.4694117647058826,181.30823529411762,189.01941176470586,11.959411764705882,0.26823529411764707,33.472941176470584,0.43176470588235294,0.27999999999999997,0.43058823529411766,8.994117647058824,84.23235294117647,5.5452941176470585
2017,11,27.331764705882353,-1.17,26.85,1.8641176470588237,2.7270588235294118,246.94176470588238,248.4617647058824,9.583529411764705,0.17176470588235293,29.885882352941177,0.4264705882352941,0.1735294117647059,0.42176470588235293,11.16764705882353,83.93823529411765,2.701764705882353
2017,12,50.00411764705883,-4.21,22.37,1.8229411764705883,2.7023529411764704,60.78764705882354,57.69941176470588,8.431176470588234,0.12352941176470589,16.46294117647059,0.44588235294117645,0.39999999999999997,0.4488235294117647,9.304705882352941,84.16647058823528,3.1870588235294117
2018,1,55.99941176470588,-7.1,21.73,2.623333333333333,3.795833333333333,123.36083333333332,123.25166666666668,8.292352941176471,0.1241176470588235,30.03882352941176,0.4676470588235294,0.4435294117647059,0.4694117647058823,675.02,83.64941176470587,3.296470588235294
2018,2,60.22235294117647,-9.89,21.15,2.535,3.6266666666666665,306.1616666666667,305.0883333333333,10.851176470588236,0.19,30.61647058823529,0.4994117647058824,0.4929411764705882,0.5047058823529412,458.77,83.02529411764706,3.611176470588235
2018,3,57.075294117647054,-6.01,26.76,4.221666666666667,5.8566666666666665,317.3325,316.67333333333335,14.864117647058825,0.3258823529411764,27.71764705882353,0.501764705882353,0.4723529411764705,0.5088235294117647,300.59000000000003,83.22058823529412,4.574117647058823
2018,4,48.93882352941176,-3.26,28.75,3.6833333333333336,5.072500000000001,315.9191666666666,314.99583333333334,16.64,0.3923529411764705,32.25941176470588,0.4705882352941176,0.398235294117647,0.4776470588235295,142.38,83.10235294117648,4.5588235294117645
2018,5,48.43588235294118,-1.21,32.44,3.046666666666667,4.1275,324.1608333333333,320.1508333333333,18.37470588235294,0.4505882352941177,28.83,0.4576470588235294,0.361764705882353,0.46,237.29,83.09882352941177,5.557058823529411
2018,6,38.10764705882352,6.28,37.25,3.1641666666666666,4.243333333333333,331.56916666666666,327.595,20.80647058823529,0.5547058823529412,14.844117647058823,0.438235294117647,0.2152941176470588,0.4329411764705883,0.0,83.37764705882353,5.799411764705883
2018,7,19.65,10.35,39.99,2.9258333333333333,4.006666666666667,262.70666666666665,258.62583333333333,18.031176470588235,0.5023529411764706,36.48941176470588,0.4288235294117647,0.1076470588235294,0.4235294117647059,0.0,83.73411764705882,4.802352941176471
2018,8,34.438235294117646,12.47,38.83,2.625833333333333,3.5583333333333336,159.255,169.86916666666667,16.58294117647059,0.4523529411764706,38.245294117647056,0.4341176470588235,0.27,0.4329411764705883,337.51,83.68882352941176,7.325294117647059
2018,9,50.11764705882353,8.37,35.73,2.1375,2.938333333333333,174.9125,178.83416666666668,13.24705882352941,0.3376470588235294,51.07,0.4488235294117647,0.3658823529411764,0.4511764705882353,669.6999999999999,83.77,8.00235294117647
2018,10,58.37882352941177,-2.74,28.89,2.715,3.7691666666666666,297.22,295.12166666666667,11.717647058823529,0.2664705882352941,37.44176470588235,0.4652941176470588,0.4205882352941176,0.4635294117647058,627.53,83.41823529411765,6.595294117647059
2018,11,64.00529411764705,-2.75,23.44,2.188333333333333,3.1341666666666668,293.5058333333333,289.9266666666667,9.301176470588237,0.188235294117647,32.82,0.5094117647058823,0.4976470588235294,0.5123529411764707,748.8,83.38411764705882,5.14764705882353
2018,12,45.78705882352941,-4.37,23.44,1.5191666666666668,2.2516666666666665,78.6125,78.88166666666666,8.731764705882354,0.1541176470588235,12.63529411764706,0.5164705882352942,0.4994117647058824,0.5241176470588236,0.0,84.05941176470589,3.668235294117647
2019,1,46.45176470588235,-6.18,22.57,1.9608333333333332,2.89,313.6408333333333,313.07416666666666,9.59470588235294,0.1658823529411764,12.647058823529411,0.4870588235294117,0.4558823529411764,0.4929411764705882,0.0,83.61470588235295,2.87
